Tweet ID,Tweet
7.36E+17,@KaiDavisPoet are you fUCKING retarded have you ever heard about the American civil war which was the bloodiest war in American history?
7.36E+17,@IsoAeto are you retarded just goes to show you have no answer
7.36E+17,@iLaZeR_Gaming @Pteraeolidia If you casnt read the text below you are retarded Sorry but be prepare to face reality https://t.co/aplIVsz68Y
7.36E+17,@Elder_ward says the guy blowing the fucking whistle nigga you are fucking retarded .-. come over to long Island and do this shit
7.36E+17,@victoriaisfab wait you're in college? phew! i aint too worried about getting accepted to one considering how fucking MENTALLY RETARDED u r
7.36E+17,@feltrejoo @stevennguyxn we aren't offend we just found it retarded how you took pride in vandalizing your school 😂
7.36E+17,@GailHeriot you're definitely an ignorant bigot and probably halfway retarded. Deep down you know it's true.
7.36E+17,@mirandarunmiles @RossAnthony56 @WORIDSTARHIPH0P ur retarded
7.36E+17,"@jaelahsimone I do , I'm sorry boo ! Your fucking retarded Bitch ! Where are you at ?? I'm gonna keep asking you or ill see you Sunday 💯"
7.36E+17,"@kaythuggaa juss now ? 💀💀 &amp;&amp; he retarded, youu gotta excuse him 😂."
7.37E+17,@AAR0NTH3PR0 @IPr0_ @maclainkhaki you miss spelled nigger you retarded 8 year old racist ass bitch
7.36E+17,"@rashidgill5 @SnowMaylar 

You really are retarded.

You have just retweeted my point. https://t.co/nhUaJwDG1c"
7.37E+17,@brodeanIV are you fucking retarded bro
7.37E+17,@theScoreNBA @Rabdear you guys are fucking retarded
7.37E+17,"@YOUMISSINIT Ctfuppppp, SkiiShawdy You Fuckkn Retarded Moe"
7.37E+17,@ben_aguon If you think otherwise your absolutely retarded.
7.37E+17,"@GumppForrest yah because your retarded and she has ""an incurable disease"""
7.16E+17,@mushfiqur15 ur d most retarded cricketer ever to hv played this game. Drnk complan-indian drnk to grw height n also get sm brain in bonus
7.16E+17,@KimKardashian @emrata you both looks so stupid and retarded.
7.16E+17,@KJ__Grinds @jplummer3_ all you niggas half retarded
7.16E+17,@screenwriter @californiaglow communism? @berniesanders? What  retarded shit r u talkin abt? Bern wants all citizens rights 2 ed n health
7.16E+17,"@JRezzyy @VentaxTBE haha u are retarded, u hosted wrong map"
7.16E+17,@AllBadArthur you don't understand how retarded this guy is. 3 people tell him all the time GO OUTSIDE open a door. And he forget every time
7.16E+17,"@TheGamerOfAges @TokyoSexPolice no you retarded shit, now autism will haunt me for life..."
7.16E+17,@Sinea_Elizabeth @Taaayluh Same Place Yours Woulda Been If I Caught You While You Was Still Pregnant RETARDED ASS HOE
7.16E+17,@whoTFj @NBAVisions are you retarded
7.16E+17,"@Anyato__ Lmao retarded? I've given you nothing but facts but your argument is I sound retarded? You're a pained, little girl with no class."
7.17E+17,@Pounds_Sterling when I've actually been to Anfield more than you and I'm American. Pathetic lol. Keep your retarded opinion to yourself
7.17E+17,@RodTheDirector your retarded why would they kill rick
7.16E+17,@MvP_Trades @RemixTrades are u fucking retarded? U fucking know me personally to tell me that asshole?
7.16E+17,"@ImZack know how you feel man, people are just retarded"
7.17E+17,@TheCodyB_ you're retarded as fuck bro. u just said upsets happen...that's what happened an upset so imma stop talking to u now
7.17E+17,"@UCantHavNon Oh dear god, you're retarded. This is why you don't get simple English. Salary is a pay check. https://t.co/EToRxit2Os"
7.17E+17,"@kaaay_cee yepp lol , specially wen yu get woke up out your sleep early asf bout retarded shit"
7.17E+17,"@reldnahc_ oh ok thats why your @ is that, i thought it was reload nac spelt retarded"
7.17E+17,@espn @NovaMBB are u retarded? We just saw a buzzer beater in the title game 8 years ago..
7.18E+17,@JoeLauzon don't you have a retarded kid or something?
7.18E+17,@tagotici yeahhh your retarded
7.18E+17,@himederebun nvm I read hit on you I'm retarded
7.18E+17,"@King55Tez but you have to admit, because of your retarded ass, you have cost your team multiple games. #youreafuckingidiot @DeAngeloRB"
7.18E+17,@Baetriot let me help you out with this block since your ass is too retarded to leave. https://t.co/EqZOER8kTG
7.18E+17,"@heymnq You're retarded haha. Now, at least you get to say “retarded.” 🙃"
7.18E+17,@razelenenicole @asap_einstein no our teacher is just retarded
7.18E+17,@ChillJDub u retarded bruh. I almost got mad lol
7.19E+17,@ATVIAssist i think you are probably all retarded
7.18E+17,"@remiehhcrik 😂😂😂😂😂 are you deaf or just plain retarded. Young thug- ""I eat ice cream w my chicken"""
7.19E+17,@Dat_Leonard_Guy @Bigsexy2015 @jcleveland70 niggardly you fuckin retarded bro I was quicker and bigger than yo Lil ass
7.18E+17,@sparklymoonwalk hold tf up. Since when do I not know about My own race?? Are YOU retarded??
7.18E+17,"@LazyAssPanda keep it that way, their pub kids will kill your braincells off of how retarded they are."
7.19E+17,@JJtheGamerGuy @AlimonyMindset Nigger I don't even like Dark Souls but Christ are you retarded
7.19E+17,@InFaWolfgang @ApoIIoh im retarded just realized u hve ps4 not one
7.19E+17,@andieiamwhoiam @MerielleB @Pol4Trump @butchwester @314dk your an uninformed dumbass. Watch out for the chalk on sidewalk retarded begger.
7.19E+17,"@timjo757 You do yourself an injustice, sir. You're not retarded, merely remedial."
7.19E+17,@__TimeOfMyLife Are you saying to not call autistic people retarded because its offensive to them? Retardation and autism arent the same.idu
7.19E+17,@O81_TR1C3 are you retarded? If you don't get it just log off Twitter
7.19E+17,@xcmille you are so retarded men 😩😂
7.20E+17,@schmittychan you are absolutley retarded boiks are needed more than you are and your not a goddes your a human on earth
7.19E+17,@WithinDood Are you retarded?
7.19E+17,@SaltWaterMenace then you are retarded
7.19E+17,"@shibz_1989 @clementine_ford No, it's a shortened version of ""Mentally Retarded"", which is what you are, mentally retarded."
7.20E+17,@westernophobia1 @SalSkeptic @StaunchA The lot of you are retarded.
7.20E+17,"@AzeltonRicky So now your a poser ""Butt pirates"" fan?? You have a legit reason to not root for the Lions but now your turning retarded!!"
7.20E+17,@northernassist are you flipping retarded??? I said I was at oxenholme going to Windermere. Learn your routes. 0911 about to go. Idiots!!!
7.20E+17,@Oxiide @IconicRami @Zenshtainer unlike your sorry ass stupid in everything retarded slug
7.21E+17,"@mainedcm @aldenrichards02 please disseminate to your war freak, retarded &amp; stupid fans. THANK YOU SO MUCH https://t.co/dQI0VjlcfO"
7.21E+17,@_TheRealRach_ I'm having the hardest time believing this bc of how DEAD ASS RETARDED someone would have to be to call you fat.....🙄🙄
7.21E+17,@ChillAuraa it didn't bang you mentally retarded squeaker.
7.21E+17,"@Jadanicole___ i don't laugh at your jokes, i laugh at how retarded you are"
7.21E+17,@ChrisZenith_ it's funny because I'm in a group chat that is dedicated to screen shotting your retarded tweets and roasting you 😂😂
7.21E+17,"@DanComical Have you heard ""Save dat money"" by Fetty Wap and Lil Dicky? The ending of the song is so retarded"
7.21E+17,@UberFacts your retarded
7.21E+17,@karenttorress you weren't even really trying you was playing around I want them to look right not retarded lmao .... 😒😒
7.21E+17,@Chagen201 your dumb every game won on that team is w me on it and I left to play dubs w Nick your retarded
7.22E+17,@illlmattox 😂😂😂😂😂😂😂 bruh you is retarded
7.22E+17,@RehamKhan1 @AbidAfr20680261 @faisalkhan1900 @pmln_org how retarded was u talk on 60 min Australia u try so hard and fall flat on ur face.
7.22E+17,"@Arsenal You keep taking the game to ur opponent for over ten years. I hope you ""wenger"" wakes up from you dilusion. You're retarded"
7.22E+17,"@PdpNigeria y'all are retarded. Instead of u to support Nigeria, u're dere sabotaging, getin fat &amp; stupid frm d zillions u've stolen from us"
7.22E+17,@code_dillon @Krackhead_JOE @caleb_banuelos @DevGill0 @hannahgagow your question was retarded and irrelevant. Exactly why I said what I said
7.22E+17,"@lilgroan don't you love it when a retarded feminist degrades you to the simple term of being an ""egg"" lmao, gtfo honey"
7.22E+17,@kimazing__ duh u big dummy r u retarded or something? U my 1 &amp; only! 😘😘💯❤️
7.22E+17,@_thym dont tell me u are that retarded nope nope nope
7.22E+17,@briiiaan_ is u dumb or retarded ???
7.22E+17,"@McJuggerNuggets @JacksonmeierM All your questions are retarded, one isn't even a question dumbass lmao"
7.23E+17,@winnerbai your retarded if you think these would be real for $65.99 😂😂💀
7.23E+17,@twittwootwiggy Oh they insult it.  I just don't feel insulted.  They have a talking snake. It's like having a retarded guy call you stupid
7.23E+17,@dswanisking sure.  Just gotta hope your retarded front office can figure out how to draft one of these years
7.23E+17,@its_jayces_baby @glovic_ @pllcnts_ @slumpedzay last time I checked you retarded as fuck and won't say wassup like u rep 718 . 😉
7.23E+17,@Isaiahbenji @AjDominguez4 its ok isaiah at least ur not as retarded as i am(-:
7.23E+17,@Ohenry_ both of em make you retarded
7.23E+17,@TheBlackChannel @piratebear1223 this makes you sound retarded
7.23E+17,"@GrossieGore you are retarded if you stop streaming... ""Twitch is my home"" nice you get kicked for calling autistic players ""pedo"""
7.23E+17,"@rickywolfy That's...pretty retarded, if you ask me."
7.23E+17,@Vinals STOP GOING FOR NACS IN 6 MANS ARE YOU RETARDED?!?!?!
7.24E+17,@aussiefucks @BEYMAAMI @punkgoner @kbiiitcchh @TrillaDa6Foota You flat out retarded huh? You came in MY mentions https://t.co/yu5rxCI6EU
7.24E+17,@BrytniMirarcki first of all I'm not an A cup your bra fit and posting on Twitter like a fucking child is retarded.
7.24E+17,@Necro_is_God am scared of ya vagina thats why in the future ill be brave retarded- petur the great
7.24E+17,@dhmapplethorpe you gotta be retarded to apply David Sirlin's motto verbatim in life.
7.24E+17,"@thebellasonly Oh, I forgot. Your retarded cousin calls you because she forgot your boyfriend's number."
7.24E+17,@RawTheMonsteR that's called RansomWare. This is fake or you're retarded because you fell for it... 😂😂😂😂
7.24E+17,@stuartsmellie @FLOWJamaica you must be retarded. Now it's your turn to do a comeback. Go ahead I dare you.
7.24E+17,"@MetalIsLife888 Dude, I'm done with your retarded ass. You're fucking pure ignorant. Fuck off you pisssy crybaby."
7.25E+17,"@CSteingraeber lastly you are very retarded bc u know shit about DMD, the drug, the trails and the tests, yet...you invested in it.Now u pay"
7.25E+17,@sammyhottsocks u have to be retarded to mess something up
7.25E+17,@fulgencem first go back to school learn to write my 10yr old son got better grammar than you retarded faggot.
7.25E+17,@Matthew_Jajo you gotta love how retarded and desperate one man can be
7.25E+17,@jasian12345 That was then.Not now.Are u retarded.Ur making it seem like she's doing it now.U know she's been a private citizen for a while?
7.25E+17,@Timestream You. I was like... You sneaky shit. I saw him before I saw your DM because my phone is retarded.
7.26E+17,@H4r0ld_c0nn0r Are you that retarded?
7.26E+17,@urkle9 ARE YOU FUCKING RETARDED?????
7.26E+17,@____knc____ @__BiancaLashae you are retarded  😂
8.48E+17,"@AgentSaffron tweets like yours happen, when you are retarded and your don't know it"
8.49E+17,@TheHappyKipper Talking about attacking a fellowNATO member. Are you completely fucking retarded?
8.49E+17,"@murphy_simon Are you retarded? The way you are trying to shut him down. Pathetic, just because your profession is… https://t.co/JMUfLGZg2d"
8.49E+17,@wtflao your political veiw is seen as so retarded by the mainstream you aren't allowed to be involved in discussions. back to school for u
8.49E+17,@Jazsmine_jamie I miss you so much it's retarded!
8.49E+17,@johncrossmirror You're as retarded as you look
8.49E+17,@Pineaqples @DenialEsports btw I watched where you watched my pov on stream and boii do I feel retarded
8.49E+17,@Irokxx You can't even explain how I'm retarded 😂 you dead ass just running your mouth. Bored ass
8.49E+17,@RReaper @MxgiKal Are you retarded? i do it in GBs not scrims kys
8.49E+17,@eimzkavanagh @sturnbull74 @Reuters Are you retarded or something?
8.49E+17,@DominusStercore @spinosauruskin What you are saying is beyond retarded. You are making a SJW punch up not down argument. Well done
8.49E+17,"@JunckerEU @EU_Commission @donaldtusk Dear Prime Minister, congrats on also being President ??? Are you retarded? S… https://t.co/DAbDrVAJtV"
8.49E+17,@MCFC_NOLA nah ur just retarded
8.49E+17,@zoieburgher I noticed I just assumed you were retarded
8.50E+17,@_shelbyj28 like how you &amp; your bitch both retarded 😒🤦🏾‍♀️
8.50E+17,@SHEL_the_DONN Lmfaooo you are fuckin retarded
8.50E+17,@AaronTucker97 @AbbieKHayes @Wyatt014 Are you retarded?
8.50E+17,@delafro_ You must be fucking retarded
8.50E+17,@AFlZY @GirlyApple_ @BeanoM8 @CCalIum Grace is this your retarded eboy?
8.50E+17,@YoItsApollo @Vonszn_ you just might be retarded
8.50E+17,@Syria_Protector if you think this is a legitimate argument then I'm sorry to tell you but you're fucking retarded mate
8.50E+17,@_Ky95 i'm confused and you retarded
8.50E+17,@FaintCA @Knaps_ Wow you must be retarded because you like to say it a lot. You should probably be looking for LOW LOW TS's instead
8.50E+17,@ZJemptv and you are retarded :)
8.50E+17,@HodgoArts @Ocriuq are you retarded tho
8.50E+17,@jewcup Are you retarded that was 4 years ago
8.51E+17,@Altschmerz666 @strayg0d Are you clinically retarded
8.51E+17,@aaronWgamer How fucking retarded are you :^)
8.51E+17,@RepKarenBass I guess you can't take down your retarded tweet. https://t.co/SfgikVjGWx
8.51E+17,"@raiders4life3 This retarded conversation was over the second you started typing. GTFO my mentions, you waste of air."
